# PX4 Flight Data Log
# Test started: 2025-12-23 17:33:16
# Columns: time_s, phase, altitude_m, altitude_error_m, velocity_z_m_s, thrust, thrust_p, thrust_i, thrust_d, integral_error, roll_deg, pitch_deg, yaw_deg, yaw_rate_deg_s
#----------------------------------------------------------------------------------------------------
48.706, TAKEOFF, 16.7838, -13.7838, -6.2681, 0.725453, -0.551353, -0.000000, 0.626806, -0.150000, 0.05, 0.02, 96.15, 0.01
48.988, TAKEOFF, 13.0021, -10.0021, -9.6311, 0.900000, -0.400085, -0.000000, 0.963112, -0.150000, 0.04, 0.02, 96.15, -0.04
49.270, TAKEOFF, 12.3591, -9.3591, -10.0942, 0.900000, -0.374365, -0.000000, 1.009423, -0.150000, 0.04, 0.02, 96.16, -0.05
49.568, TAKEOFF, 6.2679, -3.2679, -13.7379, 0.900000, -0.130715, -0.000000, 1.373791, -0.150000, 0.03, 0.01, 96.16, -0.02
49.870, TAKEOFF, 5.3647, -2.3647, -14.1997, 0.900000, -0.094589, -0.000000, 1.419967, -0.150000, 0.03, 0.01, 96.17, -0.03
50.172, TAKEOFF, -1.8886, 4.8886, -0.5721, 0.900000, 0.195543, 0.000000, 0.057209, 0.150000, 0.03, 0.01, 96.17, -0.04
50.455, TAKEOFF, -1.9301, 4.9301, -0.5788, 0.900000, 0.197203, 0.000000, 0.057878, 0.150000, 0.02, 0.04, 96.01, -0.04
50.737, TAKEOFF, -1.8718, 4.8718, -0.3103, 0.875903, 0.194872, 0.000000, 0.031032, 0.150000, 0.02, 0.05, 96.01, 0.01
51.024, TAKEOFF, -1.6254, 4.6254, 0.6783, 0.767187, 0.185018, 0.000000, -0.067831, 0.150000, 0.02, 0.08, 96.01, -0.03
51.327, TAKEOFF, -1.4968, 4.4968, 0.9879, 0.731084, 0.179874, 0.000000, -0.098790, 0.150000, 0.02, 0.09, 96.01, -0.01
51.613, TAKEOFF, 0.1341, 2.8659, 3.2625, 0.438384, 0.114637, 0.000000, -0.326253, 0.150000, 0.02, 0.14, 95.99, 0.02
51.901, TAKEOFF, 0.4470, 2.5530, 3.5718, 0.394940, 0.102120, 0.000000, -0.357180, 0.150000, 0.02, 0.15, 95.99, -0.02
52.187, TAKEOFF, 3.1903, -0.1903, 5.6978, 0.300000, -0.007611, 0.000000, -0.569781, 0.095660, 0.05, 0.13, 95.94, -0.05
52.471, TAKEOFF, 3.6173, -0.6173, 5.9710, 0.300000, -0.024691, -0.000000, -0.597096, -0.079710, 0.06, 0.12, 95.93, -0.02
52.773, TAKEOFF, 4.1180, -1.1180, 6.2781, 0.300000, -0.044721, -0.000000, -0.627808, -0.150000, 0.05, 0.15, 95.90, 0.02
53.065, TAKEOFF, 8.1060, -5.1060, 8.1014, 0.300000, -0.204240, -0.000000, -0.810137, -0.150000, 0.05, 0.15, 95.91, -0.03
53.352, TAKEOFF, 12.8659, -9.8659, 8.4040, 0.300000, -0.394636, -0.000000, -0.840401, -0.150000, 0.04, 0.15, 96.01, -0.02
53.638, TAKEOFF, 13.4238, -10.4238, 8.1630, 0.300000, -0.416952, -0.000000, -0.816305, -0.150000, 0.04, 0.16, 96.02, 0.02
53.946, TAKEOFF, 16.9354, -13.9354, 5.3184, 0.300000, -0.557416, -0.000000, -0.531836, -0.150000, 0.04, 0.16, 95.98, -0.05
54.234, TAKEOFF, 17.2606, -14.2606, 4.8824, 0.300000, -0.570426, -0.000000, -0.488238, -0.150000, 0.04, 0.16, 95.96, 0.03
54.519, TAKEOFF, 18.7534, -15.7534, 0.9884, 0.300000, -0.630137, -0.000000, -0.098842, -0.150000, 0.03, 0.11, 95.92, -0.03
54.705, TAKEOFF, 18.7871, -15.7871, 0.5221, 0.300000, -0.631483, -0.000000, -0.052214, -0.150000, 0.03, 0.10, 95.93, 0.03
54.992, TAKEOFF, 18.0012, -15.0012, -3.1490, 0.364851, -0.600047, -0.000000, 0.314897, -0.150000, 0.04, 0.08, 95.92, -0.05
55.298, TAKEOFF, 17.7695, -14.7695, -3.6144, 0.420663, -0.590778, -0.000000, 0.361441, -0.150000, 0.04, 0.08, 95.92, -0.04
55.585, TAKEOFF, 14.6693, -11.6693, -7.5066, 0.900000, -0.466773, -0.000000, 0.750664, -0.150000, 0.04, 0.06, 95.94, 0.04
55.871, TAKEOFF, 14.1610, -11.1610, -7.9704, 0.900000, -0.446441, -0.000000, 0.797045, -0.150000, 0.04, 0.06, 95.94, -0.06
56.166, TAKEOFF, 8.7405, -5.7405, -11.8528, 0.900000, -0.229622, -0.000000, 1.185282, -0.150000, 0.04, 0.05, 95.94, -0.03
56.471, TAKEOFF, 7.9545, -4.9545, -12.3161, 0.900000, -0.198180, -0.000000, 1.231610, -0.150000, 0.04, 0.04, 95.96, -0.02
56.771, TAKEOFF, 2.3784, 0.6216, -15.1880, 0.900000, 0.024863, 0.000000, 1.518797, 0.036428, 0.04, 0.05, 95.96, 0.01
57.060, TAKEOFF, -1.9787, 4.9787, -0.5784, 0.900000, 0.199148, 0.000000, 0.057844, 0.150000, 0.03, 0.06, 95.94, -0.03
57.353, TAKEOFF, -1.9801, 4.9801, -0.3695, 0.886151, 0.199204, 0.000000, 0.036947, 0.150000, 0.03, 0.06, 95.93, -0.02
57.652, TAKEOFF, -1.8359, 4.8359, 0.4724, 0.796197, 0.193437, 0.000000, -0.047240, 0.150000, 0.03, 0.08, 95.86, 0.05
57.969, TAKEOFF, -1.7418, 4.7418, 0.7464, 0.765035, 0.189673, 0.000000, -0.074638, 0.150000, 0.03, 0.08, 95.84, 0.00
58.278, TAKEOFF, -1.6109, 4.6109, 1.0559, 0.728850, 0.184438, 0.000000, -0.105588, 0.150000, 0.01, 0.11, 95.82, -0.06
58.573, TAKEOFF, 0.0876, 2.9124, 3.3416, 0.432336, 0.116496, 0.000000, -0.334160, 0.150000, 0.01, 0.11, 95.83, -0.02
58.869, TAKEOFF, 0.4132, 2.5868, 3.6530, 0.388171, 0.103473, 0.000000, -0.365302, 0.150000, -0.01, 0.12, 95.85, -0.02

# Test ended: 2025-12-23 17:34:15
# Total duration: 59.0 seconds
