# PX4 Flight Data Log
# Test started: 2025-12-23 16:59:38
# Columns: time_s, phase, altitude_m, altitude_error_m, velocity_z_m_s, thrust, thrust_p, thrust_i, thrust_d, integral_error, roll_deg, pitch_deg, yaw_deg, yaw_rate_deg_s
#----------------------------------------------------------------------------------------------------
46.455, TAKEOFF, 8.3649, -5.3649, 6.0381, 0.400000, -0.214594, -0.001200, -0.905713, -0.150000, 0.03, 0.08, 97.09, 0.03
46.738, TAKEOFF, 11.0119, -8.0119, 4.4649, 0.400000, -0.320476, -0.001200, -0.669741, -0.150000, 0.02, 0.08, 97.09, -0.02
47.004, TAKEOFF, 11.2868, -8.2868, 4.0950, 0.400000, -0.331473, -0.001200, -0.614243, -0.150000, 0.01, 0.08, 97.09, -0.04
47.276, TAKEOFF, 12.5669, -9.5669, -0.2796, 0.400000, -0.382676, -0.001200, 0.041938, -0.150000, 0.01, 0.02, 97.10, 0.01
47.545, TAKEOFF, 12.5195, -9.5195, -0.6620, 0.400000, -0.380780, -0.001200, 0.099295, -0.150000, 0.01, 0.01, 97.09, -0.03
47.806, TAKEOFF, 12.2762, -9.2762, -1.6665, 0.497723, -0.371050, -0.001200, 0.249973, -0.150000, 0.02, 0.00, 97.09, -0.06
48.092, TAKEOFF, 12.1198, -9.1198, -2.0970, 0.568555, -0.364794, -0.001200, 0.314549, -0.150000, 0.02, 0.00, 97.09, 0.03
48.362, TAKEOFF, 10.3764, -7.3764, -4.8664, 0.850000, -0.295057, -0.001200, 0.729957, -0.150000, 0.01, -0.00, 97.11, 0.01
48.637, TAKEOFF, 10.0364, -7.0364, -5.2479, 0.850000, -0.281454, -0.001200, 0.787178, -0.150000, 0.01, -0.00, 97.11, 0.02
48.910, TAKEOFF, 9.6250, -6.6250, -5.6768, 0.850000, -0.265001, -0.001200, 0.851525, -0.150000, 0.04, -0.00, 97.12, 0.02
49.198, TAKEOFF, 3.7362, -0.7362, -10.0092, 0.850000, -0.029448, -0.001200, 1.501380, -0.150000, 0.04, -0.00, 97.12, -0.04
49.471, TAKEOFF, 2.9833, 0.0167, -10.4369, 0.850000, 0.000669, -0.001163, 1.565532, -0.145430, 0.04, 0.00, 97.12, 0.02
49.745, TAKEOFF, -1.2952, 4.2952, -0.3422, 0.850000, 0.171806, 0.001200, 0.051337, 0.150000, 0.03, 0.01, 97.13, -0.06
50.021, TAKEOFF, -1.3568, 4.3568, -0.3252, 0.850000, 0.174271, 0.001200, 0.048775, 0.150000, 0.02, 0.00, 97.07, 0.04
50.290, TAKEOFF, -1.3449, 4.3449, -0.2029, 0.845428, 0.173797, 0.001200, 0.030431, 0.150000, 0.01, 0.01, 97.06, -0.00
50.579, TAKEOFF, -0.7918, 3.7918, 1.2706, 0.602288, 0.151674, 0.001200, -0.190586, 0.150000, 0.00, 0.08, 97.02, -0.02
50.852, TAKEOFF, -0.6449, 3.6449, 1.4870, 0.563947, 0.145796, 0.001200, -0.223049, 0.150000, 0.00, 0.08, 97.02, -0.00
51.123, TAKEOFF, 0.7808, 2.2192, 2.9712, 0.400000, 0.088770, 0.001200, -0.445681, 0.150000, 0.02, 0.11, 97.03, -0.03
51.395, TAKEOFF, 1.0150, 1.9850, 3.1613, 0.400000, 0.079402, 0.001200, -0.474202, 0.150000, 0.02, 0.11, 97.02, 0.02
51.675, TAKEOFF, 3.1057, -0.1057, 4.5605, 0.400000, -0.004229, 0.000963, -0.684075, 0.120418, 0.04, 0.11, 97.00, -0.01
51.971, TAKEOFF, 3.4384, -0.4384, 4.7498, 0.400000, -0.017537, -0.000077, -0.712463, -0.009637, 0.04, 0.11, 97.00, -0.00
52.244, TAKEOFF, 6.6648, -3.6648, 6.1283, 0.400000, -0.146592, -0.001200, -0.919251, -0.150000, 0.01, 0.11, 97.07, -0.02
52.523, TAKEOFF, 7.0808, -4.0808, 5.9860, 0.400000, -0.163233, -0.001200, -0.897905, -0.150000, 0.01, 0.10, 97.07, 0.03
52.801, TAKEOFF, 9.6702, -6.6702, 4.5642, 0.400000, -0.266809, -0.001200, -0.684630, -0.150000, 0.01, 0.08, 97.09, 0.04
53.074, TAKEOFF, 9.9896, -6.9896, 4.1524, 0.400000, -0.279584, -0.001200, -0.622860, -0.150000, 0.01, 0.05, 97.11, 0.04
53.367, TAKEOFF, 11.2714, -8.2714, 1.2089, 0.400000, -0.330856, -0.001200, -0.181342, -0.150000, 0.01, 0.04, 97.11, 0.03
53.640, TAKEOFF, 11.3274, -8.3274, 0.7789, 0.400000, -0.333095, -0.001200, -0.116833, -0.150000, 0.01, 0.03, 97.11, -0.02
53.911, TAKEOFF, 11.3159, -8.3159, -0.4161, 0.400000, -0.332634, -0.001200, 0.062412, -0.150000, 0.02, 0.02, 97.10, -0.04
54.185, TAKEOFF, 11.2608, -8.2608, -0.7981, 0.408086, -0.330433, -0.001200, 0.119719, -0.150000, 0.02, 0.02, 97.10, -0.01
54.479, TAKEOFF, 10.0044, -7.0044, -3.7582, 0.850000, -0.280178, -0.001200, 0.563729, -0.150000, 0.01, 0.01, 97.09, 0.02
54.753, TAKEOFF, 7.2298, -4.2298, -6.7618, 0.850000, -0.169192, -0.001200, 1.014267, -0.150000, 0.01, -0.00, 97.10, 0.01
55.024, TAKEOFF, 6.7695, -3.7695, -7.1430, 0.850000, -0.150781, -0.001200, 1.071443, -0.150000, 0.01, -0.00, 97.10, -0.00
55.296, TAKEOFF, 6.2228, -3.2228, -7.5714, 0.850000, -0.128913, -0.001200, 1.135704, -0.150000, 0.01, -0.00, 97.10, 0.03
55.572, TAKEOFF, 1.9624, 1.0376, -10.3292, 0.850000, 0.041502, 0.001094, 1.549383, 0.136766, 0.01, -0.00, 97.11, 0.06
55.866, TAKEOFF, 1.2745, 1.7255, -10.7093, 0.850000, 0.069018, 0.001200, 1.606394, 0.150000, 0.01, -0.00, 97.11, 0.00
56.137, TAKEOFF, -1.2835, 4.2835, -0.3344, 0.850000, 0.171339, 0.001200, 0.050160, 0.150000, 0.00, -0.01, 97.12, 0.04
56.409, TAKEOFF, -1.2936, 4.2936, -0.3328, 0.850000, 0.171745, 0.001200, 0.049921, 0.150000, 0.01, -0.00, 97.12, 0.05
56.687, TAKEOFF, -1.1473, 4.1473, 0.4559, 0.738704, 0.165891, 0.001200, -0.068387, 0.150000, 0.03, 0.06, 97.14, -0.02
56.959, TAKEOFF, -1.0653, 4.0653, 0.6700, 0.703311, 0.162612, 0.001200, -0.100502, 0.150000, 0.03, 0.07, 97.14, 0.01
57.248, TAKEOFF, -0.1372, 3.1372, 2.0584, 0.457930, 0.125488, 0.001200, -0.308758, 0.150000, 0.04, 0.12, 97.19, -0.01
57.526, TAKEOFF, 0.0414, 2.9586, 2.2495, 0.422120, 0.118345, 0.001200, -0.337425, 0.150000, 0.04, 0.13, 97.19, 0.04
57.806, TAKEOFF, 3.0916, -0.0916, 4.5294, 0.400000, -0.003663, 0.000994, -0.679406, 0.124305, 0.04, 0.14, 97.18, 0.03
58.090, TAKEOFF, 3.4635, -0.4635, 4.7420, 0.400000, -0.018539, -0.000057, -0.711307, -0.007143, 0.04, 0.14, 97.17, 0.04
58.390, TAKEOFF, 6.2053, -3.2053, 6.1056, 0.400000, -0.128211, -0.001200, -0.915844, -0.150000, 0.04, 0.14, 97.14, -0.04
58.662, TAKEOFF, 6.6288, -3.6288, 6.2045, 0.400000, -0.145153, -0.001200, -0.930670, -0.150000, 0.04, 0.14, 97.14, -0.01
58.930, TAKEOFF, 7.1080, -4.1080, 6.2348, 0.400000, -0.164322, -0.001200, -0.935224, -0.150000, 0.04, 0.14, 97.15, 0.06
59.205, TAKEOFF, 10.1431, -7.1431, 6.0756, 0.400000, -0.285725, -0.001200, -0.911339, -0.150000, 0.04, 0.11, 97.19, 0.02
59.482, TAKEOFF, 10.5364, -7.5364, 5.7826, 0.400000, -0.301454, -0.001200, -0.867386, -0.150000, 0.04, 0.11, 97.19, -0.01
59.776, TAKEOFF, 12.7014, -9.7014, 3.2623, 0.400000, -0.388056, -0.001200, -0.489347, -0.150000, 0.02, 0.10, 97.22, 0.00
60.054, TAKEOFF, 12.8905, -9.8905, 2.8865, 0.400000, -0.395621, -0.001200, -0.432976, -0.150000, 0.03, 0.09, 97.22, -0.00
60.326, TAKEOFF, 13.4916, -10.4916, -0.0714, 0.400000, -0.419665, -0.001200, 0.010713, -0.150000, 0.03, 0.05, 97.14, -0.01
60.600, TAKEOFF, 13.4525, -10.4525, -0.5018, 0.400000, -0.418101, -0.001200, 0.075269, -0.150000, 0.03, 0.05, 97.13, -0.02
60.894, TAKEOFF, 12.3314, -9.3314, -3.4662, 0.765469, -0.373255, -0.001200, 0.519924, -0.150000, 0.04, 0.04, 97.11, 0.03
61.173, TAKEOFF, 12.0460, -9.0460, -3.8960, 0.841357, -0.361840, -0.001200, 0.584398, -0.150000, 0.04, 0.04, 97.12, -0.02
61.456, TAKEOFF, 6.8032, -3.8032, -8.6640, 0.850000, -0.152130, -0.001200, 1.299603, -0.150000, 0.04, 0.02, 97.15, 0.01
61.737, TAKEOFF, 6.2206, -3.2206, -9.0448, 0.850000, -0.128823, -0.001200, 1.356713, -0.150000, 0.04, 0.02, 97.15, -0.00
62.011, TAKEOFF, 1.2721, 1.7279, -11.8027, 0.850000, 0.069117, 0.001200, 1.770406, 0.150000, 0.03, 0.02, 97.15, -0.00
62.304, TAKEOFF, 0.3913, 2.6087, -12.2299, 0.850000, 0.104347, 0.001200, 1.834479, 0.150000, 0.04, 0.02, 97.15, 0.03
62.576, TAKEOFF, -1.3806, 4.3806, -0.3626, 0.850000, 0.175226, 0.001200, 0.054384, 0.150000, 0.05, 0.02, 97.18, 0.02
62.866, TAKEOFF, -1.3822, 4.3822, -0.3167, 0.850000, 0.175289, 0.001200, 0.047507, 0.150000, 0.05, 0.02, 97.19, -0.02
63.139, TAKEOFF, -1.3418, 4.3418, -0.1252, 0.833658, 0.173674, 0.001200, 0.018784, 0.150000, 0.04, 0.05, 97.17, -0.02
63.410, TAKEOFF, -1.3074, 4.3074, 0.0618, 0.804231, 0.172298, 0.001200, -0.009267, 0.150000, 0.04, 0.06, 97.16, 0.04
63.703, TAKEOFF, -0.6167, 3.6167, 1.4953, 0.561574, 0.144668, 0.001200, -0.224294, 0.150000, 0.01, 0.11, 97.08, -0.07
63.970, TAKEOFF, -0.4522, 3.4522, 1.7113, 0.522597, 0.138088, 0.001200, -0.256691, 0.150000, 0.01, 0.11, 97.07, -0.01
64.245, TAKEOFF, 1.2130, 1.7870, 3.2892, 0.400000, 0.071479, 0.001200, -0.493387, 0.150000, -0.00, 0.14, 97.05, -0.02
64.518, TAKEOFF, 1.5011, 1.4989, 3.5034, 0.400000, 0.059954, 0.001200, -0.525507, 0.150000, -0.00, 0.14, 97.05, 0.03
64.790, TAKEOFF, 5.4507, -2.4507, 5.7437, 0.400000, -0.098029, -0.001200, -0.861550, -0.150000, 0.00, 0.14, 97.04, -0.02
65.074, TAKEOFF, 8.8796, -5.8796, 6.8384, 0.400000, -0.235184, -0.001200, -1.025763, -0.150000, 0.02, 0.15, 96.96, -0.04
65.342, TAKEOFF, 9.3415, -6.3415, 6.7785, 0.400000, -0.253659, -0.001200, -1.016778, -0.150000, 0.02, 0.15, 96.94, 0.03
65.613, TAKEOFF, 9.8475, -6.8475, 6.5582, 0.400000, -0.273899, -0.001200, -0.983725, -0.150000, 0.02, 0.15, 96.93, -0.06
65.885, TAKEOFF, 10.8961, -7.8961, 6.0326, 0.400000, -0.315845, -0.001200, -0.904887, -0.150000, 0.02, 0.16, 96.92, 0.01
66.175, TAKEOFF, 11.3319, -8.3319, 5.7535, 0.400000, -0.333277, -0.001200, -0.863030, -0.150000, 0.02, 0.16, 96.92, 0.01
66.444, TAKEOFF, 13.6131, -10.6131, 3.2091, 0.400000, -0.424522, -0.001200, -0.481359, -0.150000, 0.01, 0.12, 96.95, 0.02
66.712, TAKEOFF, 13.8189, -10.8189, 2.7804, 0.400000, -0.432757, -0.001200, -0.417067, -0.150000, 0.01, 0.11, 96.96, 0.04
66.988, TAKEOFF, 14.3678, -11.3678, 0.0083, 0.400000, -0.454713, -0.001200, -0.001242, -0.150000, 0.01, 0.07, 96.97, -0.04
67.268, TAKEOFF, 14.3404, -11.3404, -0.3739, 0.400000, -0.453617, -0.001200, 0.056083, -0.150000, 0.01, 0.06, 96.97, -0.02
67.570, TAKEOFF, 12.2595, -9.2595, -4.7680, 0.850000, -0.370379, -0.001200, 0.715193, -0.150000, 0.02, 0.04, 96.94, -0.03
67.855, TAKEOFF, 11.9270, -8.9270, -5.1492, 0.850000, -0.357078, -0.001200, 0.772380, -0.150000, 0.01, 0.03, 96.94, -0.03
68.139, TAKEOFF, 10.7306, -7.7306, -6.3404, 0.850000, -0.309225, -0.001200, 0.951067, -0.150000, 0.01, 0.03, 96.93, -0.01
68.422, TAKEOFF, 10.2416, -7.2416, -6.7692, 0.850000, -0.289662, -0.001200, 1.015377, -0.150000, 0.02, 0.03, 96.93, -0.02
68.707, TAKEOFF, 9.7805, -6.7805, -7.1505, 0.850000, -0.271221, -0.001200, 1.072569, -0.150000, 0.02, 0.03, 96.93, -0.01
68.994, TAKEOFF, 2.7304, 0.2696, -11.5286, 0.850000, 0.010784, -0.000581, 1.729284, -0.072683, 0.02, 0.02, 96.93, 0.02
69.273, TAKEOFF, -1.3787, 4.3787, -0.3789, 0.850000, 0.175149, 0.001200, 0.056839, 0.150000, 0.03, 0.02, 96.94, -0.02
69.546, TAKEOFF, -1.3933, 4.3933, -0.2688, 0.850000, 0.175733, 0.001200, 0.040316, 0.150000, 0.03, 0.03, 96.94, -0.00
69.823, TAKEOFF, -0.9169, 3.9169, 1.1934, 0.618860, 0.156676, 0.001200, -0.179016, 0.150000, 0.03, 0.09, 97.00, -0.01
70.122, TAKEOFF, -0.7891, 3.7891, 1.3863, 0.584821, 0.151563, 0.001200, -0.207943, 0.150000, 0.04, 0.10, 97.01, -0.03
70.392, TAKEOFF, 0.6545, 2.3455, 2.9036, 0.400000, 0.093819, 0.001200, -0.435547, 0.150000, 0.02, 0.14, 96.93, 0.01
70.667, TAKEOFF, 0.8909, 2.1091, 3.0957, 0.400000, 0.084362, 0.001200, -0.464360, 0.150000, 0.02, 0.14, 96.93, -0.00
70.937, TAKEOFF, 3.1655, -0.1655, 4.6020, 0.400000, -0.006619, 0.000842, -0.690296, 0.105228, 0.02, 0.16, 96.95, -0.04
71.210, TAKEOFF, 3.5052, -0.5052, 4.7922, 0.400000, -0.020208, -0.000257, -0.718828, -0.032149, 0.02, 0.16, 96.95, 0.02
71.501, TAKEOFF, 6.5760, -3.5760, 6.2462, 0.400000, -0.143040, -0.001200, -0.936933, -0.150000, 0.01, 0.18, 97.03, -0.03
71.773, TAKEOFF, 7.0061, -4.0061, 6.1588, 0.400000, -0.160244, -0.001200, -0.923819, -0.150000, 0.02, 0.17, 97.04, -0.03
72.045, TAKEOFF, 9.9341, -6.9341, 4.8999, 0.400000, -0.277362, -0.001200, -0.734980, -0.150000, 0.02, 0.14, 97.07, 0.01
72.320, TAKEOFF, 10.2841, -7.2841, 4.5121, 0.400000, -0.291365, -0.001200, -0.676814, -0.150000, 0.02, 0.14, 97.06, 0.04
72.594, TAKEOFF, 11.7338, -8.7338, 1.7710, 0.400000, -0.349351, -0.001200, -0.265657, -0.150000, 0.01, 0.11, 97.05, 0.05
72.888, TAKEOFF, 11.8260, -8.8260, 1.3901, 0.400000, -0.353040, -0.001200, -0.208518, -0.150000, 0.01, 0.11, 97.05, 0.01
73.160, TAKEOFF, 11.6740, -8.6740, -1.6150, 0.514085, -0.346961, -0.001200, 0.242246, -0.150000, -0.01, 0.08, 97.11, -0.02
73.439, TAKEOFF, 11.5450, -8.5450, -1.9966, 0.576492, -0.341801, -0.001200, 0.299494, -0.150000, -0.02, 0.07, 97.12, 0.01
73.709, TAKEOFF, 9.8387, -6.8387, -4.8080, 0.850000, -0.273547, -0.001200, 0.721207, -0.150000, -0.01, 0.05, 97.12, 0.01
73.985, TAKEOFF, 9.5048, -6.5048, -5.1893, 0.850000, -0.260192, -0.001200, 0.778402, -0.150000, -0.01, 0.05, 97.11, -0.03
74.274, TAKEOFF, 6.0879, -3.0879, -8.1417, 0.850000, -0.123514, -0.001200, 1.221248, -0.150000, 0.00, 0.04, 97.10, -0.03
74.546, TAKEOFF, 5.4707, -2.4707, -8.5698, 0.850000, -0.098826, -0.001200, 1.285464, -0.150000, -0.00, 0.05, 97.10, 0.02
74.821, TAKEOFF, 0.7568, 2.2432, -11.3262, 0.850000, 0.089728, 0.001200, 1.698937, 0.150000, -0.01, 0.05, 97.10, -0.01
75.095, TAKEOFF, 0.0078, 2.9922, -11.6388, 0.850000, 0.119687, 0.001200, 1.745819, 0.150000, -0.01, 0.05, 97.10, 0.03
75.389, TAKEOFF, -1.3656, 4.3656, -0.3502, 0.850000, 0.174625, 0.001200, 0.052527, 0.150000, -0.01, 0.06, 97.09, -0.01
75.664, TAKEOFF, -1.3626, 4.3626, -0.2079, 0.846893, 0.174503, 0.001200, 0.031191, 0.150000, -0.01, 0.07, 97.10, 0.00
75.937, TAKEOFF, -0.8142, 3.8142, 1.2827, 0.601364, 0.152566, 0.001200, -0.192402, 0.150000, 0.02, 0.14, 97.18, -0.01

# Test ended: 2025-12-23 17:00:54
# Total duration: 76.0 seconds
