# PX4 Flight Data Log
# Test started: 2025-12-23 17:27:33
# Columns: time_s, phase, altitude_m, altitude_error_m, velocity_z_m_s, thrust, thrust_p, thrust_i, thrust_d, integral_error, roll_deg, pitch_deg, yaw_deg, yaw_rate_deg_s
#----------------------------------------------------------------------------------------------------
95.420, TAKEOFF, 22.9947, -19.9947, -3.1945, 0.300000, -0.799788, -0.000000, 0.000000, -0.150000, 0.03, 0.12, 95.02, -0.04
95.713, TAKEOFF, 22.7505, -19.7505, -3.6593, 0.300000, -0.790020, -0.000000, 0.000000, -0.150000, 0.03, 0.12, 95.02, -0.00
96.017, TAKEOFF, 19.7869, -16.7869, -7.3185, 0.300000, -0.671476, -0.000000, 0.000000, -0.150000, 0.04, 0.10, 95.04, -0.01
96.309, TAKEOFF, 19.2783, -16.2783, -7.7829, 0.300000, -0.651132, -0.000000, 0.000000, -0.150000, 0.03, 0.10, 95.04, -0.00
96.598, TAKEOFF, 14.2346, -11.2346, -11.4389, 0.300000, -0.449385, -0.000000, 0.000000, -0.150000, 0.04, 0.09, 95.04, 0.05
96.897, TAKEOFF, 13.4624, -10.4624, -11.9029, 0.300000, -0.418495, -0.000000, 0.000000, -0.150000, 0.04, 0.10, 95.04, -0.02
97.184, TAKEOFF, 5.8531, -2.8531, -15.7799, 0.535877, -0.114123, -0.000000, 0.000000, -0.150000, 0.03, 0.09, 95.03, -0.00
97.497, TAKEOFF, 4.8081, -1.8081, -16.2418, 0.577676, -0.072324, -0.000000, 0.000000, -0.150000, 0.03, 0.09, 95.03, -0.02
97.797, TAKEOFF, -1.7418, 4.7418, -0.4890, 0.839672, 0.189672, 0.000000, 0.000000, 0.150000, 0.03, 0.09, 95.03, -0.00
98.099, TAKEOFF, -1.7699, 4.7699, -0.4900, 0.840794, 0.190794, 0.000000, 0.000000, 0.150000, 0.03, 0.10, 95.03, 0.00
98.397, TAKEOFF, -1.6788, 4.6788, -0.3835, 0.837151, 0.187151, 0.000000, 0.000000, 0.150000, 0.06, 0.10, 95.34, -0.03
98.713, TAKEOFF, -1.6579, 4.6579, -0.3726, 0.836314, 0.186314, 0.000000, 0.000000, 0.150000, 0.05, 0.11, 95.32, -0.02
99.027, TAKEOFF, -1.4899, 4.4899, -0.2944, 0.829598, 0.179598, 0.000000, 0.000000, 0.150000, 0.03, 0.09, 95.19, -0.03
99.328, TAKEOFF, -1.4698, 4.4698, -0.2858, 0.828792, 0.178792, 0.000000, 0.000000, 0.150000, 0.03, 0.09, 95.19, -0.02
99.619, TAKEOFF, -1.3987, 4.3987, -0.2565, 0.825949, 0.175949, 0.000000, 0.000000, 0.150000, 0.03, 0.10, 95.19, -0.04
99.927, TAKEOFF, -1.3777, 4.3777, -0.2480, 0.825106, 0.175106, 0.000000, 0.000000, 0.150000, 0.03, 0.10, 95.19, -0.01
100.217, TAKEOFF, -1.3587, 4.3587, -0.2406, 0.824347, 0.174347, 0.000000, 0.000000, 0.150000, 0.02, 0.21, 95.19, 0.04
100.510, TAKEOFF, -0.6128, 3.6128, 1.4133, 0.794513, 0.144513, 0.000000, -0.000000, 0.150000, 0.02, 0.21, 95.19, -0.03
100.803, TAKEOFF, -0.4804, 3.4804, 1.5840, 0.789216, 0.139216, 0.000000, -0.000000, 0.150000, 0.02, 0.22, 95.19, 0.04
101.112, TAKEOFF, 1.0287, 1.9713, 2.9930, 0.728853, 0.078853, 0.000000, -0.000000, 0.150000, 0.01, 0.22, 95.26, 0.03
101.409, TAKEOFF, 1.2562, 1.7438, 3.1533, 0.719751, 0.069751, 0.000000, -0.000000, 0.150000, 0.01, 0.22, 95.29, 0.00
101.699, TAKEOFF, 3.5371, -0.5371, 4.4502, 0.628518, -0.021482, -0.000000, -0.000000, -0.005819, 0.01, 0.24, 95.34, 0.04
101.994, TAKEOFF, 3.8529, -0.8529, 4.6004, 0.615885, -0.034115, -0.000000, -0.000000, -0.150000, 0.01, 0.25, 95.33, -0.04
102.299, TAKEOFF, 6.8513, -3.8513, 5.8362, 0.495947, -0.154053, -0.000000, -0.000000, -0.150000, 0.03, 0.24, 95.11, 0.02
102.585, TAKEOFF, 7.2505, -4.2505, 5.9816, 0.479981, -0.170019, -0.000000, -0.000000, -0.150000, 0.03, 0.24, 95.07, 0.04
102.877, TAKEOFF, 13.1071, -10.1071, 7.3992, 0.300000, -0.404284, -0.000000, -0.000000, -0.150000, 0.05, 0.24, 94.80, 0.03
103.164, TAKEOFF, 13.6546, -10.6546, 7.4215, 0.300000, -0.426185, -0.000000, -0.000000, -0.150000, 0.05, 0.24, 94.80, -0.04
103.453, TAKEOFF, 17.6291, -14.6291, 7.3495, 0.300000, -0.585165, -0.000000, -0.000000, -0.150000, 0.05, 0.22, 94.82, -0.05
103.760, TAKEOFF, 18.1583, -15.1583, 7.2144, 0.300000, -0.606332, -0.000000, -0.000000, -0.150000, 0.05, 0.22, 94.82, 0.02
104.048, TAKEOFF, 21.6577, -18.6577, 6.0085, 0.300000, -0.746309, -0.000000, -0.000000, -0.150000, 0.05, 0.23, 94.88, -0.04
104.337, TAKEOFF, 22.0738, -19.0738, 5.7019, 0.300000, -0.762954, -0.000000, -0.000000, -0.150000, 0.05, 0.23, 94.88, -0.02
104.629, TAKEOFF, 24.2524, -21.2524, 3.3800, 0.300000, -0.850096, -0.000000, -0.000000, -0.150000, 0.04, 0.20, 94.87, -0.02
104.936, TAKEOFF, 24.4607, -21.4607, 2.8830, 0.300000, -0.858429, -0.000000, -0.000000, -0.150000, 0.04, 0.19, 94.87, -0.00
105.229, TAKEOFF, 24.8650, -21.8650, 1.2039, 0.300000, -0.874600, -0.000000, -0.000000, -0.150000, 0.05, 0.18, 94.87, 0.01
105.513, TAKEOFF, 24.9035, -21.9035, 0.7387, 0.300000, -0.876141, -0.000000, -0.000000, -0.150000, 0.05, 0.17, 94.87, 0.01
105.804, TAKEOFF, 24.0256, -21.0256, -3.1654, 0.300000, -0.841025, -0.000000, 0.000000, -0.150000, 0.05, 0.14, 94.86, 0.01
106.114, TAKEOFF, 23.7801, -20.7801, -3.6314, 0.300000, -0.831203, -0.000000, 0.000000, -0.150000, 0.05, 0.14, 94.86, -0.01
106.402, TAKEOFF, 20.8137, -17.8137, -7.2950, 0.300000, -0.712547, -0.000000, 0.000000, -0.150000, 0.06, 0.12, 94.86, 0.02
106.692, TAKEOFF, 20.3059, -17.3059, -7.7597, 0.300000, -0.692236, -0.000000, 0.000000, -0.150000, 0.06, 0.12, 94.86, -0.05
106.984, TAKEOFF, 14.8932, -11.8932, -11.6480, 0.300000, -0.475729, -0.000000, 0.000000, -0.150000, 0.06, 0.12, 94.86, 0.00
107.277, TAKEOFF, 14.1087, -11.1087, -12.1118, 0.300000, -0.444347, -0.000000, 0.000000, -0.150000, 0.06, 0.12, 94.86, 0.01
107.590, TAKEOFF, 7.0379, -4.0379, -15.6991, 0.488484, -0.161516, -0.000000, 0.000000, -0.150000, 0.05, 0.12, 94.90, -0.04
107.885, TAKEOFF, 5.8659, -2.8659, -16.2189, 0.535363, -0.114637, -0.000000, 0.000000, -0.150000, 0.05, 0.13, 94.90, -0.04
108.178, TAKEOFF, -1.7663, 4.7663, -0.4998, 0.840653, 0.190653, 0.000000, 0.000000, 0.150000, 0.05, 0.12, 94.86, -0.05
108.478, TAKEOFF, -1.8135, 4.8135, -0.5055, 0.842539, 0.192539, 0.000000, 0.000000, 0.150000, 0.05, 0.12, 94.86, 0.04
108.794, TAKEOFF, -1.8455, 4.8455, -0.4554, 0.843819, 0.193819, 0.000000, 0.000000, 0.150000, 0.02, 0.14, 94.60, -0.01
109.095, TAKEOFF, -1.8259, 4.8259, -0.4429, 0.843037, 0.193037, 0.000000, 0.000000, 0.150000, 0.02, 0.14, 94.60, 0.03
109.394, TAKEOFF, -1.6558, 4.6558, -0.3561, 0.836231, 0.186231, 0.000000, 0.000000, 0.150000, 0.02, 0.13, 94.63, 0.02
109.685, TAKEOFF, -1.6329, 4.6329, -0.3457, 0.835316, 0.185316, 0.000000, 0.000000, 0.150000, 0.02, 0.13, 94.64, 0.00
109.995, TAKEOFF, -1.3489, 4.3489, -0.2284, 0.823957, 0.173957, 0.000000, 0.000000, 0.150000, 0.02, 0.12, 94.70, -0.02
110.294, TAKEOFF, -1.3259, 4.3259, -0.1101, 0.823034, 0.173034, 0.000000, 0.000000, 0.150000, 0.03, 0.13, 94.70, 0.02
110.586, TAKEOFF, -0.6932, 3.6932, 1.3605, 0.797727, 0.147727, 0.000000, -0.000000, 0.150000, 0.02, 0.22, 94.69, 0.01
110.881, TAKEOFF, -0.5632, 3.5632, 1.5395, 0.792528, 0.142528, 0.000000, -0.000000, 0.150000, 0.02, 0.23, 94.69, 0.05
111.195, TAKEOFF, -0.4229, 3.4229, 1.7190, 0.786915, 0.136915, 0.000000, -0.000000, 0.150000, 0.02, 0.24, 94.69, 0.02
111.493, TAKEOFF, 1.0656, 1.9344, 3.1226, 0.727377, 0.077377, 0.000000, -0.000000, 0.150000, 0.03, 0.29, 94.73, 0.00
111.784, TAKEOFF, 1.3024, 1.6976, 3.2911, 0.717906, 0.067906, 0.000000, -0.000000, 0.150000, 0.03, 0.29, 94.75, 0.03
112.079, TAKEOFF, 3.5255, -0.5255, 4.5926, 0.628982, -0.021018, -0.000000, -0.000000, -0.004879, 0.06, 0.26, 94.62, -0.01
112.379, TAKEOFF, 3.8521, -0.8521, 4.7471, 0.615915, -0.034085, -0.000000, -0.000000, -0.150000, 0.06, 0.26, 94.60, -0.00
112.663, TAKEOFF, 6.9337, -3.9337, 5.9609, 0.492654, -0.157346, -0.000000, -0.000000, -0.150000, 0.06, 0.28, 94.61, 0.01
112.949, TAKEOFF, 7.3428, -4.3428, 6.0800, 0.476289, -0.173711, -0.000000, -0.000000, -0.150000, 0.06, 0.28, 94.62, 0.02
113.235, TAKEOFF, 10.9936, -7.9936, 6.9166, 0.330255, -0.319745, -0.000000, -0.000000, -0.150000, 0.04, 0.27, 94.74, 0.01
113.546, TAKEOFF, 11.4551, -8.4551, 7.0070, 0.311794, -0.338206, -0.000000, -0.000000, -0.150000, 0.04, 0.26, 94.73, -0.02
113.832, TAKEOFF, 11.9212, -8.9212, 7.0932, 0.300000, -0.356849, -0.000000, -0.000000, -0.150000, 0.05, 0.24, 94.58, -0.03
114.118, TAKEOFF, 17.8918, -14.8918, 7.2475, 0.300000, -0.595672, -0.000000, -0.000000, -0.150000, 0.06, 0.24, 94.57, -0.01
114.401, TAKEOFF, 21.4818, -18.4818, 6.0794, 0.300000, -0.739273, -0.000000, -0.000000, -0.150000, 0.05, 0.26, 94.55, -0.00
114.683, TAKEOFF, 21.8609, -18.8609, 5.8545, 0.300000, -0.754434, -0.000000, -0.000000, -0.150000, 0.05, 0.25, 94.56, -0.04
114.984, TAKEOFF, 24.1522, -21.1522, 3.5008, 0.300000, -0.846087, -0.000000, -0.000000, -0.150000, 0.07, 0.20, 94.56, -0.02
115.270, TAKEOFF, 24.3502, -21.3502, 3.1275, 0.300000, -0.854009, -0.000000, -0.000000, -0.150000, 0.07, 0.20, 94.55, 0.06
115.554, TAKEOFF, 24.5208, -21.5208, 2.6930, 0.300000, -0.860833, -0.000000, -0.000000, -0.150000, 0.07, 0.18, 94.54, 0.03
115.845, TAKEOFF, 24.8246, -21.8246, -0.8505, 0.300000, -0.872984, -0.000000, 0.000000, -0.150000, 0.08, 0.18, 94.54, -0.00
116.147, TAKEOFF, 24.7301, -21.7301, -1.3153, 0.300000, -0.869205, -0.000000, 0.000000, -0.150000, 0.08, 0.17, 94.55, -0.04
116.443, TAKEOFF, 23.1043, -20.1043, -4.7507, 0.300000, -0.804171, -0.000000, 0.000000, -0.150000, 0.08, 0.16, 94.58, 0.03
116.734, TAKEOFF, 22.7594, -19.7594, -5.2157, 0.300000, -0.790376, -0.000000, 0.000000, -0.150000, 0.07, 0.16, 94.58, 0.07
117.029, TAKEOFF, 22.3855, -19.3855, -5.6807, 0.300000, -0.775419, -0.000000, 0.000000, -0.150000, 0.07, 0.15, 94.59, -0.05
117.325, TAKEOFF, 18.4126, -15.4126, -9.3369, 0.300000, -0.616506, -0.000000, 0.000000, -0.150000, 0.07, 0.15, 94.59, -0.03
117.633, TAKEOFF, 17.7780, -14.7780, -9.8003, 0.300000, -0.591121, -0.000000, 0.000000, -0.150000, 0.06, 0.15, 94.59, 0.02
117.929, TAKEOFF, 11.7489, -8.7489, -13.4479, 0.300045, -0.349955, -0.000000, 0.000000, -0.150000, 0.06, 0.15, 94.58, -0.01

# Test ended: 2025-12-23 17:29:31
# Total duration: 118.0 seconds
