# PX4 Flight Data Log
# Test started: 2025-12-23 16:51:09
# Columns: time_s, phase, altitude_m, altitude_error_m, velocity_z_m_s, thrust, thrust_p, thrust_i, thrust_d, integral_error, roll_deg, pitch_deg, yaw_deg, yaw_rate_deg_s
#----------------------------------------------------------------------------------------------------
45.681, TAKEOFF, 6.0593, -3.0593, 5.2909, 0.400000, -0.122370, -0.001200, -0.793630, -0.150000, 0.02, 0.10, 96.41, -0.01
45.944, TAKEOFF, 8.1635, -5.1635, 3.8146, 0.400000, -0.206539, -0.001200, -0.572188, -0.150000, 0.03, 0.10, 96.43, -0.05
46.226, TAKEOFF, 8.4055, -5.4055, 3.4932, 0.400000, -0.216221, -0.001200, -0.523983, -0.150000, 0.03, 0.10, 96.43, -0.05
46.490, TAKEOFF, 9.4008, -6.4008, 0.5161, 0.400000, -0.256030, -0.001200, -0.077411, -0.150000, 0.04, 0.05, 96.42, 0.01
46.757, TAKEOFF, 9.4118, -6.4118, 0.1349, 0.400000, -0.256474, -0.001200, -0.020242, -0.150000, 0.04, 0.05, 96.42, -0.02
47.023, TAKEOFF, 8.7245, -5.7245, -2.6768, 0.791346, -0.228980, -0.001200, 0.401526, -0.150000, 0.04, 0.04, 96.40, 0.02
47.287, TAKEOFF, 8.5281, -5.5281, -3.0581, 0.850000, -0.221123, -0.001200, 0.458715, -0.150000, 0.04, 0.04, 96.40, 0.00
47.564, TAKEOFF, 6.3723, -3.3723, -5.8196, 0.850000, -0.134891, -0.001200, 0.872945, -0.150000, 0.04, 0.02, 96.39, 0.03
47.824, TAKEOFF, 2.5806, 0.4194, -8.8141, 0.850000, 0.016776, -0.000325, 1.322119, -0.040663, 0.05, 0.02, 96.42, 0.02
48.092, TAKEOFF, 1.9918, 1.0082, -9.1939, 0.850000, 0.040329, 0.001200, 1.379079, 0.150000, 0.05, 0.02, 96.42, -0.00
48.361, TAKEOFF, -0.0048, 3.0048, -10.3801, 0.850000, 0.120192, 0.001200, 1.557011, 0.150000, 0.04, 0.02, 96.42, 0.01
48.633, TAKEOFF, -0.6939, 3.6939, -10.7595, 0.850000, 0.147755, 0.001200, 1.613927, 0.150000, 0.04, 0.02, 96.42, 0.06
48.923, TAKEOFF, -1.2115, 4.2115, 0.0354, 0.804347, 0.168462, 0.001200, -0.005314, 0.150000, 0.03, 0.05, 96.45, 0.02
49.192, TAKEOFF, -1.1805, 4.1805, 0.2118, 0.776652, 0.167219, 0.001200, -0.031767, 0.150000, 0.03, 0.06, 96.46, -0.01
49.459, TAKEOFF, -0.5149, 3.5149, 1.5874, 0.543688, 0.140597, 0.001200, -0.238109, 0.150000, 0.03, 0.09, 96.50, 0.04
49.730, TAKEOFF, -0.3480, 3.3480, 1.8027, 0.504717, 0.133922, 0.001200, -0.270405, 0.150000, 0.04, 0.10, 96.50, 0.05
50.005, TAKEOFF, 1.0935, 1.9065, 3.1864, 0.400000, 0.076258, 0.001200, -0.477960, 0.150000, 0.03, 0.12, 96.49, 0.02
50.289, TAKEOFF, 1.3422, 1.6578, 3.3770, 0.400000, 0.066312, 0.001200, -0.506550, 0.150000, 0.04, 0.12, 96.49, -0.03
50.556, TAKEOFF, 3.7095, -0.7095, 4.8713, 0.400000, -0.028381, -0.000317, -0.730690, -0.039658, 0.04, 0.13, 96.46, -0.03
50.827, TAKEOFF, 4.0599, -1.0599, 5.0083, 0.400000, -0.042398, -0.001200, -0.751249, -0.150000, 0.04, 0.14, 96.46, -0.01
51.093, TAKEOFF, 6.8195, -3.8195, 5.6959, 0.400000, -0.152779, -0.001200, -0.854386, -0.150000, 0.04, 0.13, 96.43, 0.01
51.360, TAKEOFF, 7.2031, -4.2031, 5.5313, 0.400000, -0.168123, -0.001200, -0.829700, -0.150000, 0.04, 0.12, 96.43, -0.03
51.647, TAKEOFF, 9.4486, -6.4486, 3.7066, 0.400000, -0.257944, -0.001200, -0.555997, -0.150000, 0.05, 0.08, 96.47, 0.03
51.914, TAKEOFF, 9.7038, -6.7038, 3.3303, 0.400000, -0.268154, -0.001200, -0.499538, -0.150000, 0.04, 0.07, 96.48, 0.03
52.181, TAKEOFF, 10.5753, -7.5753, 0.3890, 0.400000, -0.303013, -0.001200, -0.058345, -0.150000, 0.02, 0.04, 96.48, -0.00
52.454, TAKEOFF, 10.5757, -7.5757, 0.0075, 0.400000, -0.303029, -0.001200, -0.001119, -0.150000, 0.03, 0.03, 96.47, 0.03
52.740, TAKEOFF, 9.8108, -6.8108, -2.8077, 0.767516, -0.272432, -0.001200, 0.421148, -0.150000, 0.03, 0.02, 96.43, -0.02
53.026, TAKEOFF, 9.6037, -6.6037, -3.1892, 0.833034, -0.264147, -0.001200, 0.478381, -0.150000, 0.03, 0.02, 96.43, 0.04
53.296, TAKEOFF, 7.3632, -4.3632, -5.9568, 0.850000, -0.174530, -0.001200, 0.893513, -0.150000, 0.03, 0.01, 96.44, -0.04
53.563, TAKEOFF, 6.9003, -3.9003, -6.3857, 0.850000, -0.156013, -0.001200, 0.957858, -0.150000, 0.03, 0.01, 96.44, 0.02
53.839, TAKEOFF, 6.4629, -3.4629, -6.7672, 0.850000, -0.138518, -0.001200, 1.015082, -0.150000, 0.02, 0.01, 96.45, 0.03
54.126, TAKEOFF, 2.8736, 0.1264, -9.3403, 0.850000, 0.005058, -0.000909, 1.401040, -0.113674, 0.02, 0.01, 96.45, 0.05
54.393, TAKEOFF, 2.1688, 0.8312, -9.7679, 0.850000, 0.033247, 0.000864, 1.465185, 0.107977, 0.02, 0.01, 96.45, -0.04
54.659, TAKEOFF, -1.2791, 4.2791, -0.3356, 0.850000, 0.171166, 0.001200, 0.050344, 0.150000, 0.02, 0.01, 96.45, 0.07
54.925, TAKEOFF, -1.2949, 4.2949, -0.2893, 0.850000, 0.171797, 0.001200, 0.043397, 0.150000, 0.02, 0.02, 96.45, -0.01
55.193, TAKEOFF, -1.0486, 4.0486, 0.6728, 0.702225, 0.161942, 0.001200, -0.100917, 0.150000, 0.02, 0.11, 96.37, 0.00
55.477, TAKEOFF, -0.9617, 3.9617, 0.8628, 0.670253, 0.158466, 0.001200, -0.129414, 0.150000, 0.02, 0.12, 96.36, 0.02
55.746, TAKEOFF, 0.0791, 2.9209, 2.2745, 0.416858, 0.116834, 0.001200, -0.341177, 0.150000, 0.01, 0.16, 96.30, 0.01
56.007, TAKEOFF, 0.2719, 2.7281, 2.4657, 0.400000, 0.109125, 0.001200, -0.369862, 0.150000, 0.01, 0.16, 96.29, 0.00
56.273, TAKEOFF, 2.1644, 0.8356, 3.9452, 0.400000, 0.033425, 0.001200, -0.591776, 0.150000, 0.02, 0.17, 96.28, 0.04
56.538, TAKEOFF, 2.4978, 0.5022, 4.1590, 0.400000, 0.020087, 0.001200, -0.623856, 0.150000, 0.03, 0.17, 96.27, 0.02
56.822, TAKEOFF, 4.9969, -1.9969, 5.5315, 0.400000, -0.079878, -0.001200, -0.829724, -0.150000, 0.04, 0.17, 96.21, -0.03
57.089, TAKEOFF, 8.2635, -5.2635, 6.1157, 0.400000, -0.210541, -0.001200, -0.917360, -0.150000, 0.05, 0.15, 96.19, 0.02
57.356, TAKEOFF, 8.6729, -5.6729, 6.0542, 0.400000, -0.226914, -0.001200, -0.908136, -0.150000, 0.05, 0.15, 96.19, -0.05
57.623, TAKEOFF, 11.3047, -8.3047, 4.4355, 0.400000, -0.332186, -0.001200, -0.665325, -0.150000, 0.06, 0.14, 96.11, -0.03
57.888, TAKEOFF, 11.6082, -8.6082, 4.0152, 0.400000, -0.344326, -0.001200, -0.602284, -0.150000, 0.07, 0.14, 96.09, -0.01
58.173, TAKEOFF, 12.7926, -9.7926, 1.0623, 0.400000, -0.391703, -0.001200, -0.159340, -0.150000, 0.06, 0.10, 96.05, 0.00
58.437, TAKEOFF, 12.4499, -9.4499, -1.9457, 0.532656, -0.377997, -0.001200, 0.291853, -0.150000, 0.05, 0.07, 96.12, 0.01
58.702, TAKEOFF, 12.2974, -9.2974, -2.3275, 0.596026, -0.371898, -0.001200, 0.349123, -0.150000, 0.05, 0.06, 96.13, 0.02
58.967, TAKEOFF, 12.1207, -9.1207, -2.7094, 0.660373, -0.364829, -0.001200, 0.406403, -0.150000, 0.07, 0.05, 96.14, 0.03
59.233, TAKEOFF, 10.2891, -7.2891, -5.2834, 0.850000, -0.291563, -0.001200, 0.792505, -0.150000, 0.06, 0.05, 96.14, 0.05
59.515, TAKEOFF, 9.8751, -6.8751, -5.7123, 0.850000, -0.275004, -0.001200, 0.856844, -0.150000, 0.06, 0.05, 96.14, 0.01
59.776, TAKEOFF, 8.5637, -5.5637, -6.9030, 0.850000, -0.222550, -0.001200, 1.035443, -0.150000, 0.05, 0.05, 96.14, -0.01
60.040, TAKEOFF, 8.0932, -5.0932, -7.2840, 0.850000, -0.203728, -0.001200, 1.092607, -0.150000, 0.05, 0.05, 96.14, 0.02
60.307, TAKEOFF, 3.9592, -0.9592, -10.0365, 0.850000, -0.038366, -0.001200, 1.505477, -0.150000, 0.04, 0.04, 96.16, 0.02
60.573, TAKEOFF, 3.2100, -0.2100, -10.3276, 0.850000, -0.008399, -0.001200, 1.549145, -0.150000, 0.04, 0.04, 96.16, 0.01
60.857, TAKEOFF, -1.2586, 4.2586, -0.3330, 0.850000, 0.170345, 0.001200, 0.049955, 0.150000, 0.05, 0.07, 96.17, 0.03
61.120, TAKEOFF, -1.1762, 4.1762, 0.4560, 0.739855, 0.167049, 0.001200, -0.068394, 0.150000, 0.03, 0.12, 96.04, -0.03
61.390, TAKEOFF, -1.1062, 4.1062, 0.6455, 0.708629, 0.164248, 0.001200, -0.096820, 0.150000, 0.03, 0.13, 96.02, -0.02
61.658, TAKEOFF, 0.6476, 2.3524, 2.8452, 0.400000, 0.094095, 0.001200, -0.426786, 0.150000, 0.02, 0.19, 95.99, -0.01
61.928, TAKEOFF, 0.8767, 2.1233, 3.0362, 0.400000, 0.084931, 0.001200, -0.455426, 0.150000, 0.02, 0.19, 95.99, -0.00
62.210, TAKEOFF, 1.6667, 1.3333, 3.6315, 0.400000, 0.053331, 0.001200, -0.544723, 0.150000, 0.03, 0.19, 96.00, 0.06
62.475, TAKEOFF, 1.9430, 1.0570, 3.8214, 0.400000, 0.042279, 0.001200, -0.573204, 0.150000, 0.03, 0.19, 96.00, 0.01
62.739, TAKEOFF, 4.3360, -1.3360, 5.2133, 0.400000, -0.053439, -0.001200, -0.781996, -0.150000, 0.03, 0.18, 96.04, 0.02
63.003, TAKEOFF, 4.7050, -1.7050, 5.2794, 0.400000, -0.068200, -0.001200, -0.791909, -0.150000, 0.02, 0.17, 96.05, -0.02
63.288, TAKEOFF, 7.3633, -4.3633, 5.2742, 0.400000, -0.174532, -0.001200, -0.791123, -0.150000, 0.01, 0.15, 96.09, -0.03
63.557, TAKEOFF, 7.7554, -4.7554, 4.9729, 0.400000, -0.190216, -0.001200, -0.745929, -0.150000, 0.01, 0.15, 96.09, 0.01
63.823, TAKEOFF, 9.5411, -6.5411, 2.0636, 0.400000, -0.261645, -0.001200, -0.309533, -0.150000, 0.02, 0.12, 96.04, 0.01
64.089, TAKEOFF, 9.6670, -6.6670, 1.6357, 0.400000, -0.266682, -0.001200, -0.245348, -0.150000, 0.02, 0.12, 96.05, -0.08
64.356, TAKEOFF, 9.7451, -6.7451, -0.9395, 0.489929, -0.269804, -0.001200, 0.140932, -0.150000, 0.01, 0.09, 96.11, 0.01
64.645, TAKEOFF, 9.6599, -6.6599, -1.3211, 0.550567, -0.266397, -0.001200, 0.198164, -0.150000, 0.01, 0.09, 96.10, -0.01
64.913, TAKEOFF, 8.1249, -5.1249, -4.3262, 0.850000, -0.204994, -0.001200, 0.648931, -0.150000, 0.03, 0.08, 96.07, 0.06
65.180, TAKEOFF, 7.8210, -4.8210, -4.7076, 0.850000, -0.192842, -0.001200, 0.706139, -0.150000, 0.03, 0.07, 96.07, 0.00
65.447, TAKEOFF, 4.8906, -1.8906, -7.4707, 0.850000, -0.075623, -0.001200, 1.120611, -0.150000, 0.03, 0.07, 96.05, -0.00
65.714, TAKEOFF, 4.3219, -1.3219, -7.8990, 0.850000, -0.052875, -0.001200, 1.184848, -0.150000, 0.03, 0.07, 96.05, -0.01
65.998, TAKEOFF, -0.0819, 3.0819, -10.6510, 0.850000, 0.123275, 0.001200, 1.597643, 0.150000, 0.02, 0.07, 96.06, -0.02
66.264, TAKEOFF, -0.7859, 3.7859, -10.9516, 0.850000, 0.151437, 0.001200, 1.642740, 0.150000, 0.02, 0.08, 96.05, -0.05
66.532, TAKEOFF, -1.2612, 4.2612, -0.3067, 0.850000, 0.170446, 0.001200, 0.046007, 0.150000, 0.02, 0.08, 96.04, -0.03
66.808, TAKEOFF, -1.2520, 4.2520, -0.1352, 0.831563, 0.170079, 0.001200, 0.020283, 0.150000, 0.02, 0.09, 96.03, -0.02
67.075, TAKEOFF, -0.8084, 3.8084, 1.1399, 0.622554, 0.152337, 0.001200, -0.170983, 0.150000, 0.03, 0.14, 96.07, -0.00
67.361, TAKEOFF, -0.6746, 3.6746, 1.3545, 0.585005, 0.146986, 0.001200, -0.203181, 0.150000, 0.03, 0.15, 96.08, -0.01
67.640, TAKEOFF, 0.6782, 2.3218, 2.8364, 0.400000, 0.092873, 0.001200, -0.425459, 0.150000, 0.03, 0.18, 96.09, -0.02
67.907, TAKEOFF, 0.9055, 2.0945, 3.0271, 0.400000, 0.083779, 0.001200, -0.454065, 0.150000, 0.03, 0.18, 96.09, 0.03
68.178, TAKEOFF, 3.1072, -0.1072, 4.5254, 0.400000, -0.004288, 0.000968, -0.678808, 0.120989, 0.04, 0.19, 96.10, 0.00
68.446, TAKEOFF, 3.4378, -0.4378, 4.7147, 0.400000, -0.017512, 0.000030, -0.707199, 0.003697, 0.04, 0.19, 96.11, -0.06
68.728, TAKEOFF, 6.2106, -3.2106, 5.9002, 0.400000, -0.128422, -0.001200, -0.885036, -0.150000, 0.03, 0.18, 96.13, 0.02
68.993, TAKEOFF, 6.6130, -3.6130, 5.7911, 0.400000, -0.144520, -0.001200, -0.868661, -0.150000, 0.03, 0.17, 96.13, 0.00
69.261, TAKEOFF, 9.3198, -6.3198, 4.4884, 0.400000, -0.252794, -0.001200, -0.673253, -0.150000, 0.04, 0.16, 96.04, 0.02
69.439, TAKEOFF, 9.6356, -6.6356, 4.0834, 0.400000, -0.265424, -0.001200, -0.612504, -0.150000, 0.04, 0.15, 96.03, 0.03
69.710, TAKEOFF, 10.3351, -7.3351, 2.9044, 0.400000, -0.293406, -0.001200, -0.435660, -0.150000, 0.05, 0.13, 96.02, 0.01
69.996, TAKEOFF, 10.5032, -7.5032, 2.5245, 0.400000, -0.300129, -0.001200, -0.378670, -0.150000, 0.05, 0.12, 96.03, 0.01
70.266, TAKEOFF, 10.9604, -7.9604, -0.0512, 0.400000, -0.318415, -0.001200, 0.007680, -0.150000, 0.04, 0.10, 96.07, 0.04
70.540, TAKEOFF, 10.9248, -7.9248, -0.4814, 0.400000, -0.316991, -0.001200, 0.072214, -0.150000, 0.04, 0.09, 96.07, 0.05
70.811, TAKEOFF, 9.8296, -6.8296, -3.4443, 0.850000, -0.273184, -0.001200, 0.516640, -0.150000, 0.05, 0.08, 96.07, -0.03

# Test ended: 2025-12-23 16:52:20
# Total duration: 70.9 seconds
